Year,Month,Week,Person Start,Location,Latitude,Longitude,,,,,,
2002,November,566,,England,51.5074,-0.1278,,,,,,
2002,November,567,,England,51.5074,-0.1278,,,,,,
2002,November,568,,England,51.5074,-0.1278,,,,,,
2002,November,569,,England,51.5074,-0.1278,,,,,,
2002,December,570,,England,51.5074,-0.1278,,,,,,
2002,December,571,,England,51.5074,-0.1278,,,,,,
2002,December,572,,England,51.5074,-0.1278,,,,,,
2002,December,573,,England,51.5074,-0.1278,,,,,,
2002,December,574,,England,51.5074,-0.1278,,,,,,
2003,January,575,,England,51.5074,-0.1278,,,,,,
2003,January,576,,England,51.5074,-0.1278,,,,,,
2003,January,577,,England,51.5074,-0.1278,,,,,,
2003,January,578,,England,51.5074,-0.1278,,,,,,
2003,February,579,,England,51.5074,-0.1278,,,,,,
2003,February,580,,England,51.5074,-0.1278,,,,,,
2003,February,581,,England,51.5074,-0.1278,,,,,,
2003,February,582,,England,51.5074,-0.1278,,,,,,
2003,March,583,,England,51.5074,-0.1278,,,,,,
2003,March,584,,England,51.5074,-0.1278,,,,,,
2003,March,585,,England,51.5074,-0.1278,,,,,,
2003,March,586,,England,51.5074,-0.1278,,,,,,
2003,March,587,,England,51.5074,-0.1278,,,,,,
2003,April,588,,England,51.5074,-0.1278,,,,,,
2003,April,589,,England,51.5074,-0.1278,,,,,,
2003,April,590,,England,51.5074,-0.1278,,,,,,
2003,April,591,,England,51.5074,-0.1278,,,,,,
2003,May,592,,England,51.5074,-0.1278,,,,,,
2003,May,593,,England,51.5074,-0.1278,,,,,,
2003,May,594,,England,51.5074,-0.1278,,,,,,
2003,May,595,,England,51.5074,-0.1278,,,,,,
2003,June,596,,England,51.5074,-0.1278,,,,,,
2003,June,597,,England,51.5074,-0.1278,,,,,,
2003,June,598,,England,51.5074,-0.1278,,,,,,
2003,June,599,,England,51.5074,-0.1278,,,,,,
2003,June,600,,England,51.5074,-0.1278,,,,,,
2003,July,601,,England,51.5074,-0.1278,,,,,,
2003,July,602,,England,51.5074,-0.1278,,,,,,
2003,July,603,,England,51.5074,-0.1278,,,,,,
2003,July,604,,England,51.5074,-0.1278,,,,,,
2003,August,605,,England,51.5074,-0.1278,,,,,,
2003,August,606,,England,51.5074,-0.1278,,,,,,
2003,August,607,,England,51.5074,-0.1278,,,,,,
2003,August,608,,England,51.5074,-0.1278,,,,,,
2003,August,609,,England,51.5074,-0.1278,,,,,,
2003,September,610,,England,51.5074,-0.1278,,,,,,
2003,September,611,,England,51.5074,-0.1278,,,,,,
2003,September,612,,England,51.5074,-0.1278,,,,,,
2003,September,613,,England,51.5074,-0.1278,,,,,,
2003,October,614,,England,51.5074,-0.1278,,,,,,
2003,October,615,,England,51.5074,-0.1278,,,,,,
2003,October,616,,England,51.5074,-0.1278,,,,,,
2003,October,617,,England,51.5074,-0.1278,,,,,,
2003,November,618,,England,51.5074,-0.1278,,,,,,
2003,November,619,,England,51.5074,-0.1278,,,,,,
2003,November,620,,England,51.5074,-0.1278,,,,,,
2003,November,621,,England,51.5074,-0.1278,,,,,,
2003,November,622,,England,51.5074,-0.1278,,,,,,
2003,December,623,,England,51.5074,-0.1278,,,,,,
2003,December,624,,England,51.5074,-0.1278,,,,,,
2003,December,625,,England,51.5074,-0.1278,,,,,,
2003,December,626,,England,51.5074,-0.1278,,,,,,
2004,January,627,,England,51.5074,-0.1278,,,,,,
2004,January,628,,England,51.5074,-0.1278,,,,,,
2004,January,629,,England,51.5074,-0.1278,,,,,,
2004,January,630,,England,51.5074,-0.1278,,,,,,
2004,February,631,,England,51.5074,-0.1278,,,,,,
2004,February,632,,England,51.5074,-0.1278,,,,,,
2004,February,633,,England,51.5074,-0.1278,,,,,,
2004,February,634,,England,51.5074,-0.1278,,,,,,
2004,February,635,,England,51.5074,-0.1278,,,,,,
2004,March,636,,England,51.5074,-0.1278,,,,,,
2004,March,637,,England,51.5074,-0.1278,,,,,,
2004,March,638,,England,51.5074,-0.1278,,,,,,
2004,March,639,,England,51.5074,-0.1278,,,,,,
2004,April,640,,England,51.5074,-0.1278,,,,,,
2004,April,641,,England,51.5074,-0.1278,,,,,,
2004,April,642,,England,51.5074,-0.1278,,,,,,
2004,April,643,,England,51.5074,-0.1278,,,,,,
2004,May,644,,England,51.5074,-0.1278,,,,,,
2004,May,645,,England,51.5074,-0.1278,,,,,,
2004,May,646,,England,51.5074,-0.1278,,,,,,
2004,May,647,,Florida,28.5383,-81.3792,,,,,,
2004,May,648,,Florida,28.5383,-81.3792,,,,,,
2004,June,649,,England,51.5074,-0.1278,,,,,,
2004,June,650,,England,51.5074,-0.1278,,,,,,
2004,June,651,,England,51.5074,-0.1278,,,,,,
2004,June,652,,England,51.5074,-0.1278,,,,,,
2004,July,653,,England,51.5074,-0.1278,,,,,,
2004,July,654,,England,51.5074,-0.1278,,,,,,
2004,July,655,,England,51.5074,-0.1278,,,,,,
2004,July,656,,England,51.5074,-0.1278,,,,,,
2004,August,657,,England,51.5074,-0.1278,,,,,,
2004,August,658,,England,51.5074,-0.1278,,,,,,
2004,August,659,,England,51.5074,-0.1278,,,,,,
2004,August,660,,England,51.5074,-0.1278,,,,,,
2004,August,661,,England,51.5074,-0.1278,,,,,,
2004,September,662,,England,51.5074,-0.1278,,,,,,
2004,September,663,,England,51.5074,-0.1278,,,,,,
2004,September,664,,England,51.5074,-0.1278,,,,,,
2004,September,665,,England,51.5074,-0.1278,,,,,,
2004,October,666,,England,51.5074,-0.1278,,,,,,
2004,October,667,,England,51.5074,-0.1278,,,,,,
2004,October,668,,England,51.5074,-0.1278,,,,,,
2004,October,669,,Florida,28.5383,-81.3792,,,,,,
2004,October,670,,Florida,28.5383,-81.3792,,,,,,
2004,November,671,,England,51.5074,-0.1278,,,,,,
2004,November,672,,England,51.5074,-0.1278,,,,,,
2004,November,673,,England,51.5074,-0.1278,,,,,,
2004,November,674,,England,51.5074,-0.1278,,,,,,
2004,December,675,,England,51.5074,-0.1278,,,,,,
2004,December,676,,England,51.5074,-0.1278,,,,,,
2004,December,677,,England,51.5074,-0.1278,,,,,,
2004,December,678,,England,51.5074,-0.1278,,,,,,
2005,January,679,,England,51.5074,-0.1278,,,,,,
2005,January,680,,England,51.5074,-0.1278,,,,,,
2005,January,681,,England,51.5074,-0.1278,,,,,,
2005,January,682,,England,51.5074,-0.1278,,,,,,
2005,January,683,,England,51.5074,-0.1278,,,,,,
2005,February,684,,England,51.5074,-0.1278,,,,,,
2005,February,685,,England,51.5074,-0.1278,,,,,,
2005,February,686,,England,51.5074,-0.1278,,,,,,
2005,February,687,,England,51.5074,-0.1278,,,,,,
2005,March,688,,England,51.5074,-0.1278,,,,,,
2005,March,689,,England,51.5074,-0.1278,,,,,,
2005,March,690,,England,51.5074,-0.1278,,,,,,
2005,March,691,,England,51.5074,-0.1278,,,,,,
2005,April,692,,England,51.5074,-0.1278,,,,,,
2005,April,693,,England,51.5074,-0.1278,,,,,,
2005,April,694,,England,51.5074,-0.1278,,,,,,
2005,April,695,,England,51.5074,-0.1278,,,,,,
2005,May,696,,England,51.5074,-0.1278,,,,,,
2005,May,697,,England,51.5074,-0.1278,,,,,,
2005,May,698,,England,51.5074,-0.1278,,,,,,
2005,May,699,,Florida,28.5383,-81.3792,,,,,,
2005,May,700,,Florida,28.5383,-81.3792,,,,,,
2005,June,701,,England,51.5074,-0.1278,,,,,,
2005,June,702,,England,51.5074,-0.1278,,,,,,
2005,June,703,,England,51.5074,-0.1278,,,,,,
2005,June,704,,England,51.5074,-0.1278,,,,,,
2005,July,705,,England,51.5074,-0.1278,,,,,,
2005,July,706,,England,51.5074,-0.1278,,,,,,
2005,July,707,,England,51.5074,-0.1278,,,,,,
2005,July,708,,England,51.5074,-0.1278,,,,,,
2005,July,709,,England,51.5074,-0.1278,,,,,,
2005,August,710,,England,51.5074,-0.1278,,,,,,
2005,August,711,,England,51.5074,-0.1278,,,,,,
2005,August,712,,England,51.5074,-0.1278,,,,,,
2005,August,713,,Florida,28.5383,-81.3792,,,,,,
2005,September,714,,Florida,28.5383,-81.3792,,,,,,
2005,September,715,,England,51.5074,-0.1278,,,,,,
2005,September,716,,England,51.5074,-0.1278,,,,,,
2005,September,717,,England,51.5074,-0.1278,,,,,,
2005,October,718,,England,51.5074,-0.1278,,,,,,
2005,October,719,,England,51.5074,-0.1278,,,,,,
2005,October,720,,England,51.5074,-0.1278,,,,,,
2005,October,721,,England,51.5074,-0.1278,,,,,,
2005,October,722,,England,51.5074,-0.1278,,,,,,
2005,November,723,,England,51.5074,-0.1278,,,,,,
2005,November,724,,England,51.5074,-0.1278,,,,,,
2005,November,725,,England,51.5074,-0.1278,,,,,,
2005,November,726,,England,51.5074,-0.1278,,,,,,
2005,December,727,,England,51.5074,-0.1278,,,,,,
2005,December,728,,England,51.5074,-0.1278,,,,,,
2005,December,729,,Florida,28.5383,-81.3792,,,,,,
2005,December,730,,Florida,28.5383,-81.3792,,,,,,
2006,January,731,,England,51.5074,-0.1278,,,,,,
2006,January,732,,England,51.5074,-0.1278,,,,,,
2006,January,733,,England,51.5074,-0.1278,,,,,,
2006,January,734,,England,51.5074,-0.1278,,,,,,
2006,January,735,,England,51.5074,-0.1278,,,,,,
2006,February,736,,England,51.5074,-0.1278,,,,,,
2006,February,737,,Florida,28.5383,-81.3792,,,,,,
2006,February,738,,Florida,28.5383,-81.3792,,,,,,
2006,February,739,,England,51.5074,-0.1278,,,,,,
2006,March,740,,England,51.5074,-0.1278,,,,,,
2006,March,741,,England,51.5074,-0.1278,,,,,,
2006,March,742,,England,51.5074,-0.1278,,,,,,
2006,March,743,,England,51.5074,-0.1278,,,,,,
2006,April,744,,England,51.5074,-0.1278,,,,,,
2006,April,745,,England,51.5074,-0.1278,,,,,,
2006,April,746,,England,51.5074,-0.1278,,,,,,
2006,April,747,,England,51.5074,-0.1278,,,,,,
2006,April,748,,England,51.5074,-0.1278,,,,,,
2006,May,749,,England,51.5074,-0.1278,,,,,,
2006,May,750,,England,51.5074,-0.1278,,,,,,
2006,May,751,,Florida,28.5383,-81.3792,,,,,,
2006,May,752,,Florida,28.5383,-81.3792,,,,,,
2006,June,753,,England,51.5074,-0.1278,,,,,,
2006,June,754,,England,51.5074,-0.1278,,,,,,
2006,June,755,,England,51.5074,-0.1278,,,,,,
2006,June,756,,England,51.5074,-0.1278,,,,,,
2006,July,757,,England,51.5074,-0.1278,,,,,,
2006,July,758,,England,51.5074,-0.1278,,,,,,
2006,July,759,,England,51.5074,-0.1278,,,,,,
2006,July,760,,England,51.5074,-0.1278,,,,,,
2006,July,761,,Florida,28.5383,-81.3792,,,,,,
2006,August,762,,Florida,28.5383,-81.3792,,,,,,
2006,August,763,,England,51.5074,-0.1278,,,,,,
2006,August,764,,England,51.5074,-0.1278,,,,,,
2006,August,765,,England,51.5074,-0.1278,,,,,,
2006,September,766,,England,51.5074,-0.1278,,,,,,
2006,September,767,,England,51.5074,-0.1278,,,,,,
2006,September,768,,England,51.5074,-0.1278,,,,,,
2006,September,769,,England,51.5074,-0.1278,,,,,,
2006,October,770,,England,51.5074,-0.1278,,,,,,
2006,October,771,,England,51.5074,-0.1278,,,,,,
2006,October,772,,England,51.5074,-0.1278,,,,,,
2006,October,773,,England,51.5074,-0.1278,,,,,,
2006,October,774,,England,51.5074,-0.1278,,,,,,
2006,November,775,,England,51.5074,-0.1278,,,,,,
2006,November,776,,England,51.5074,-0.1278,,,,,,
2006,November,777,,England,51.5074,-0.1278,,,,,,
2006,November,778,,England,51.5074,-0.1278,,,,,,
2006,December,779,,England,51.5074,-0.1278,,,,,,
2006,December,780,,England,51.5074,-0.1278,,,,,,
2006,December,781,,England,51.5074,-0.1278,,,,,,
2006,December,782,,England,51.5074,-0.1278,,,,,,
2006,December,783,,England,51.5074,-0.1278,,,,,,
2007,January,784,,England,51.5074,-0.1278,,,,,,
2007,January,785,,England,51.5074,-0.1278,,,,,,
2007,January,786,,Florida,28.5383,-81.3792,,,,,,
2007,January,787,,Florida,28.5383,-81.3792,,,,,,
2007,February,788,,England,51.5074,-0.1278,,,,,,
2007,February,789,,England,51.5074,-0.1278,,,,,,
2007,February,790,,England,51.5074,-0.1278,,,,,,
2007,February,791,,England,51.5074,-0.1278,,,,,,
2007,March,792,,England,51.5074,-0.1278,,,,,,
2007,March,793,,England,51.5074,-0.1278,,,,,,
2007,March,794,,England,51.5074,-0.1278,,,,,,
2007,March,795,,England,51.5074,-0.1278,,,,,,
2007,April,796,,England,51.5074,-0.1278,,,,,,
2007,April,797,,England,51.5074,-0.1278,,,,,,
2007,April,798,,England,51.5074,-0.1278,,,,,,
2007,April,799,,Florida,28.5383,-81.3792,,,,,,
2007,April,800,,Florida,28.5383,-81.3792,,,,,,
2007,May,801,,Florida,28.5383,-81.3792,,,,,,
2007,May,802,,Florida,28.5383,-81.3792,,,,,,
2007,May,803,,Florida,28.5383,-81.3792,,,,,,
2007,May,804,,Florida,28.5383,-81.3792,,,,,,
2007,June,805,,Florida,28.5383,-81.3792,,,,,,
2007,June,806,,Florida,28.5383,-81.3792,,,,,,
2007,June,807,,Florida,28.5383,-81.3792,,,,,,
2007,June,808,,Florida,28.5383,-81.3792,,,,,,
2007,July,809,,Florida,28.5383,-81.3792,,,,,,
2007,July,810,,Florida,28.5383,-81.3792,,,,,,
2007,July,811,,Florida,28.5383,-81.3792,,,,,,
2007,July,812,,Florida,28.5383,-81.3792,,,,,,
2007,July,813,,Florida,28.5383,-81.3792,,,,,,
2007,August,814,,Florida,28.5383,-81.3792,,,,,,
2007,August,815,,Florida,28.5383,-81.3792,,,,,,
2007,August,816,,Florida,28.5383,-81.3792,,,,,,
2007,August,817,,Florida,28.5383,-81.3792,,,,,,
2007,September,818,,Florida,28.5383,-81.3792,,,,,,
2007,September,819,,Florida,28.5383,-81.3792,,,,,,
2007,September,820,,Florida,28.5383,-81.3792,,,,,,
2007,September,821,,Florida,28.5383,-81.3792,,,,,,
2007,September,822,,Florida,28.5383,-81.3792,,,,,,
2007,October,823,,Florida,28.5383,-81.3792,,,,,,
2007,October,824,,Florida,28.5383,-81.3792,,,,,,
2007,October,825,,Florida,28.5383,-81.3792,,,,,,
2007,October,826,,Florida,28.5383,-81.3792,,,,,,
2007,November,827,,Florida,28.5383,-81.3792,,,,,,
2007,November,828,,Florida,28.5383,-81.3792,,,,,,
2007,November,829,,Florida,28.5383,-81.3792,,,,,,
2007,November,830,,England,51.5074,-0.1278,,,,,,
2007,December,831,,Florida,28.5383,-81.3792,,,,,,
2007,December,832,,Florida,28.5383,-81.3792,,,,,,
2007,December,833,,Florida,28.5383,-81.3792,,,,,,
2007,December,834,,Florida,28.5383,-81.3792,,,,,,
2007,December,835,,Florida,28.5383,-81.3792,,,,,,
2008,January,836,,Florida,28.5383,-81.3792,,,,,,
2008,January,837,,Florida,28.5383,-81.3792,,,,,,
2008,January,838,,Florida,28.5383,-81.3792,,,,,,
2008,January,839,,Florida,28.5383,-81.3792,,,,,,
2008,February,840,,Florida,28.5383,-81.3792,,,,,,
2008,February,841,,Florida,28.5383,-81.3792,,,,,,
2008,February,842,,Florida,28.5383,-81.3792,,,,,,
2008,February,843,,Florida,28.5383,-81.3792,,,,,,
2008,March,844,,Florida,28.5383,-81.3792,,,,,,
2008,March,845,,Florida,28.5383,-81.3792,,,,,,
2008,March,846,,Florida,28.5383,-81.3792,,,,,,
2008,March,847,,Florida,28.5383,-81.3792,,,,,,
2008,March,848,,Florida,28.5383,-81.3792,,,,,,
2008,April,849,,Florida,28.5383,-81.3792,,,,,,
2008,April,850,,Florida,28.5383,-81.3792,,,,,,
2008,April,851,,Florida,28.5383,-81.3792,,,,,,
2008,April,852,,Florida,28.5383,-81.3792,,,,,,
2008,May,853,,Florida,28.5383,-81.3792,,,,,,
2008,May,854,,Florida,28.5383,-81.3792,,,,,,
2008,May,855,,Florida,28.5383,-81.3792,,,,,,
2008,May,856,,Florida,28.5383,-81.3792,,,,,,
2008,June,857,,Florida,28.5383,-81.3792,,,,,,
2008,June,858,,Florida,28.5383,-81.3792,,,,,,
2008,June,859,,Florida,28.5383,-81.3792,,,,,,
2008,June,860,,Florida,28.5383,-81.3792,,,,,,
2008,June,861,,Florida,28.5383,-81.3792,,,,,,
2008,July,862,,Florida,28.5383,-81.3792,,,,,,
2008,July,863,,Florida,28.5383,-81.3792,,,,,,
2008,July,864,,Florida,28.5383,-81.3792,,,,,,
2008,July,865,,Florida,28.5383,-81.3792,,,,,,
2008,August,866,,Florida,28.5383,-81.3792,,,,,,
2008,August,867,,Florida,28.5383,-81.3792,,,,,,
2008,August,868,,Florida,28.5383,-81.3792,,,,,,
2008,August,869,,Florida,28.5383,-81.3792,,,,,,
2008,August,870,,Florida,28.5383,-81.3792,,,,,,
2008,September,871,,Florida,28.5383,-81.3792,,,,,,
2008,September,872,,Florida,28.5383,-81.3792,,,,,,
2008,September,873,,Florida,28.5383,-81.3792,,,,,,
2008,September,874,,Florida,28.5383,-81.3792,,,,,,
2008,October,875,,Florida,28.5383,-81.3792,,,,,,
2008,October,876,,Florida,28.5383,-81.3792,,,,,,
2008,October,877,,Florida,28.5383,-81.3792,,,,,,
2008,October,878,,Florida,28.5383,-81.3792,,,,,,
2008,November,879,,Florida,28.5383,-81.3792,,,,,,
2008,November,880,,Florida,28.5383,-81.3792,,,,,,
2008,November,881,,Florida,28.5383,-81.3792,,,,,,
2008,November,882,,Florida,28.5383,-81.3792,,,,,,
2008,November,883,,Florida,28.5383,-81.3792,,,,,,
2008,December,884,,Florida,28.5383,-81.3792,,,,,,
2008,December,885,,Florida,28.5383,-81.3792,,,,,,
2008,December,886,,Florida,28.5383,-81.3792,,,,,,
2008,December,887,,Florida,28.5383,-81.3792,,,,,,
2009,January,888,,Florida,28.5383,-81.3792,,,,,,
2009,January,889,,Florida,28.5383,-81.3792,,,,,,
2009,January,890,,Florida,28.5383,-81.3792,,,,,,
2009,January,891,,Florida,28.5383,-81.3792,,,,,,
2009,February,892,,Florida,28.5383,-81.3792,,,,,,
2009,February,893,,Florida,28.5383,-81.3792,,,,,,
2009,February,894,,Florida,28.5383,-81.3792,,,,,,
2009,February,895,,Florida,28.5383,-81.3792,,,,,,
2009,March,896,,Florida,28.5383,-81.3792,,,,,,
2009,March,897,,Florida,28.5383,-81.3792,,,,,,
2009,March,898,,Florida,28.5383,-81.3792,,,,,,
2009,March,899,,Florida,28.5383,-81.3792,,,,,,
2009,March,900,,Florida,28.5383,-81.3792,,,,,,
2009,April,901,,Florida,28.5383,-81.3792,,,,,,
2009,April,902,,Florida,28.5383,-81.3792,,,,,,
2009,April,903,,Florida,28.5383,-81.3792,,,,,,
2009,April,904,,Florida,28.5383,-81.3792,,,,,,
2009,May,905,,Florida,28.5383,-81.3792,,,,,,
2009,May,906,,Florida,28.5383,-81.3792,,,,,,
2009,May,907,,Florida,28.5383,-81.3792,,,,,,
2009,May,908,,Florida,28.5383,-81.3792,,,,,,
2009,May,909,,Florida,28.5383,-81.3792,,,,,,
2009,June,910,,Florida,28.5383,-81.3792,,,,,,
2009,June,911,,Florida,28.5383,-81.3792,,,,,,
2009,June,912,,Florida,28.5383,-81.3792,,,,,,
2009,June,913,,Florida,28.5383,-81.3792,,,,,,
2009,July,914,,Florida,28.5383,-81.3792,,,,,,
2009,July,915,,Florida,28.5383,-81.3792,,,,,,
2009,July,916,,Florida,28.5383,-81.3792,,,,,,
2009,July,917,,Florida,28.5383,-81.3792,,,,,,
2009,August,918,,Florida,28.5383,-81.3792,,,,,,
2009,August,919,,Florida,28.5383,-81.3792,,,,,,
2009,August,920,,Florida,28.5383,-81.3792,,,,,,
2009,August,921,,Florida,28.5383,-81.3792,,,,,,
2009,August,922,,Florida,28.5383,-81.3792,,,,,,
2009,September,923,,Florida,28.5383,-81.3792,,,,,,
2009,September,924,,Florida,28.5383,-81.3792,,,,,,
2009,September,925,,Florida,28.5383,-81.3792,,,,,,
2009,September,926,,Florida,28.5383,-81.3792,,,,,,
2009,October,927,,Florida,28.5383,-81.3792,,,,,,
2009,October,928,,Florida,28.5383,-81.3792,,,,,,
2009,October,929,,Florida,28.5383,-81.3792,,,,,,
2009,October,930,,Florida,28.5383,-81.3792,,,,,,
2009,November,931,,England,51.5074,-0.1278,,,,,,
2009,November,932,,England,51.5074,-0.1278,,,,,,
2009,November,933,,England,51.5074,-0.1278,,,,,,
2009,November,934,,England,51.5074,-0.1278,,,,,,
2009,November,935,,England,51.5074,-0.1278,,,,,,
2009,December,936,,England,51.5074,-0.1278,,,,,,
2009,December,937,,England,51.5074,-0.1278,,,,,,
2009,December,938,,England,51.5074,-0.1278,,,,,,
2009,December,939,,England,51.5074,-0.1278,,,,,,
2010,January,940,,England,51.5074,-0.1278,,,,,,
2010,January,941,,England,51.5074,-0.1278,,,,,,
2010,January,942,,England,51.5074,-0.1278,,,,,,
2010,January,943,,England,51.5074,-0.1278,,,,,,
2010,January,944,,England,51.5074,-0.1278,,,,,,
2010,February,945,,England,51.5074,-0.1278,,,,,,
2010,February,946,,England,51.5074,-0.1278,,,,,,
2010,February,947,,England,51.5074,-0.1278,,,,,,
2010,February,948,,England,51.5074,-0.1278,,,,,,
2010,March,949,,England,51.5074,-0.1278,,,,,,
2010,March,950,,England,51.5074,-0.1278,,,,,,
2010,March,951,,England,51.5074,-0.1278,,,,,,
2010,March,952,,England,51.5074,-0.1278,,,,,,
2010,April,953,,England,51.5074,-0.1278,,,,,,
2010,April,954,,England,51.5074,-0.1278,,,,,,
2010,April,955,,England,51.5074,-0.1278,,,,,,
2010,April,956,,England,51.5074,-0.1278,,,,,,
2010,May,957,,England,51.5074,-0.1278,,,,,,
2010,May,958,,England,51.5074,-0.1278,,,,,,
2010,May,959,,England,51.5074,-0.1278,,,,,,
2010,May,960,,England,51.5074,-0.1278,,,,,,
2010,May,961,,Florida,28.5383,-81.3792,,,,,,
2010,June,962,,Florida,28.5383,-81.3792,,,,,,
2010,June,963,,England,51.5074,-0.1278,,,,,,
2010,June,964,,England,51.5074,-0.1278,,,,,,
2010,June,965,,England,51.5074,-0.1278,,,,,,
2010,July,966,,England,51.5074,-0.1278,,,,,,
2010,July,967,,England,51.5074,-0.1278,,,,,,
2010,July,968,,England,51.5074,-0.1278,,,,,,
2010,July,969,,Portugal,38.7223,-9.1393,,,,,,
2010,August,970,,England,51.5074,-0.1278,,,,,,
2010,August,971,,England,51.5074,-0.1278,,,,,,
2010,August,972,,England,51.5074,-0.1278,,,,,,
2010,August,973,,England,51.5074,-0.1278,,,,,,
2010,August,974,,England,51.5074,-0.1278,,,,,,
2010,September,975,,England,51.5074,-0.1278,,,,,,
2010,September,976,,England,51.5074,-0.1278,,,,,,
2010,September,977,,England,51.5074,-0.1278,,,,,,
2010,September,978,,England,51.5074,-0.1278,,,,,,
2010,October,979,,England,51.5074,-0.1278,,,,,,
2010,October,980,,England,51.5074,-0.1278,,,,,,
2010,October,981,,England,51.5074,-0.1278,,,,,,
2010,October,982,,England,51.5074,-0.1278,,,,,,
2010,October,983,,England,51.5074,-0.1278,,,,,,
2010,November,984,,England,51.5074,-0.1278,,,,,,
2010,November,985,,England,51.5074,-0.1278,,,,,,
2010,November,986,,England,51.5074,-0.1278,,,,,,
2010,November,987,,England,51.5074,-0.1278,,,,,,
2010,December,988,,England,51.5074,-0.1278,,,,,,
2010,December,989,,England,51.5074,-0.1278,,,,,,
2010,December,990,,England,51.5074,-0.1278,,,,,,
2010,December,991,,England,51.5074,-0.1278,,,,,,
2011,January,992,,England,51.5074,-0.1278,,,,,,
2011,January,993,,England,51.5074,-0.1278,,,,,,
2011,January,994,,England,51.5074,-0.1278,,,,,,
2011,January,995,,England,51.5074,-0.1278,,,,,,
2011,January,996,,England,51.5074,-0.1278,,,,,,
2011,February,997,,England,51.5074,-0.1278,,,,,,
2011,February,998,,England,51.5074,-0.1278,,,,,,
2011,February,999,,England,51.5074,-0.1278,,,,,,
2011,February,1000,,England,51.5074,-0.1278,,,,,,
2011,March,1001,,England,51.5074,-0.1278,,,,,,
2011,March,1002,,England,51.5074,-0.1278,,,,,,
2011,March,1003,,England,51.5074,-0.1278,,,,,,
2011,March,1004,,England,51.5074,-0.1278,,,,,,
2011,April,1005,,England,51.5074,-0.1278,,,,,,
2011,April,1006,,England,51.5074,-0.1278,,,,,,
2011,April,1007,,England,51.5074,-0.1278,,,,,,
2011,April,1008,,England,51.5074,-0.1278,,,,,,
2011,May,1009,,England,51.5074,-0.1278,,,,,,
2011,May,1010,,England,51.5074,-0.1278,,,,,,
2011,May,1011,,England,51.5074,-0.1278,,,,,,
2011,May,1012,,England,51.5074,-0.1278,,,,,,
2011,May,1013,,England,51.5074,-0.1278,,,,,,
2011,June,1014,,England,51.5074,-0.1278,,,,,,
2011,June,1015,,England,51.5074,-0.1278,,,,,,
2011,June,1016,,England,51.5074,-0.1278,,,,,,
2011,June,1017,,England,51.5074,-0.1278,,,,,,
2011,July,1018,,England,51.5074,-0.1278,,,,,,
2011,July,1019,,England,51.5074,-0.1278,,,,,,
2011,July,1020,,Cyprus,35.1264,33.4299,,,,,,
2011,July,1021,,England,51.5074,-0.1278,,,,,,
2011,July,1022,,England,51.5074,-0.1278,,,,,,
2011,August,1023,,England,51.5074,-0.1278,,,,,,
2011,August,1024,,England,51.5074,-0.1278,,,,,,
2011,August,1025,,England,51.5074,-0.1278,,,,,,
2011,August,1026,,England,51.5074,-0.1278,,,,,,
2011,September,1027,,England,51.5074,-0.1278,,,,,,
2011,September,1028,,England,51.5074,-0.1278,,,,,,
2011,September,1029,,England,51.5074,-0.1278,,,,,,
2011,September,1030,,England,51.5074,-0.1278,,,,,,
2011,October,1031,,England,51.5074,-0.1278,,,,,,
2011,October,1032,,England,51.5074,-0.1278,,,,,,
2011,October,1033,,England,51.5074,-0.1278,,,,,,
2011,October,1034,,England,51.5074,-0.1278,,,,,,
2011,October,1035,,England,51.5074,-0.1278,,,,,,
2011,November,1036,,England,51.5074,-0.1278,,,,,,
2011,November,1037,,England,51.5074,-0.1278,,,,,,
2011,November,1038,,England,51.5074,-0.1278,,,,,,
2011,November,1039,,England,51.5074,-0.1278,,,,,,
2011,December,1040,,Tenerife,28.2916,-16.6291,,,,,,
2011,December,1041,,Morocco,31.7917,-7.0926,,,,,,
2011,December,1042,,England,51.5074,-0.1278,,,,,,
2011,December,1043,,England,51.5074,-0.1278,,,,,,
2012,January,1044,,England,51.5074,-0.1278,,,,,,
2012,January,1045,,England,51.5074,-0.1278,,,,,,
2012,January,1046,,England,51.5074,-0.1278,,,,,,
2012,January,1047,,England,51.5074,-0.1278,,,,,,
2012,January,1048,,England,51.5074,-0.1278,,,,,,
2012,February,1049,,England,51.5074,-0.1278,,,,,,
2012,February,1050,,England,51.5074,-0.1278,,,,,,
2012,February,1051,,England,51.5074,-0.1278,,,,,,
2012,February,1052,,England,51.5074,-0.1278,,,,,,
2012,March,1053,,England,51.5074,-0.1278,,,,,,
2012,March,1054,,England,51.5074,-0.1278,,,,,,
2012,March,1055,,England,51.5074,-0.1278,,,,,,
2012,March,1056,,England,51.5074,-0.1278,,,,,,
2012,April,1057,,England,51.5074,-0.1278,,,,,,
2012,April,1058,,England,51.5074,-0.1278,,,,,,
2012,April,1059,,England,51.5074,-0.1278,,,,,,
2012,April,1060,,England,51.5074,-0.1278,,,,,,
2012,April,1061,,England,51.5074,-0.1278,,,,,,
2012,May,1062,,England,51.5074,-0.1278,,,,,,
2012,May,1063,,England,51.5074,-0.1278,,,,,,
2012,May,1064,,England,51.5074,-0.1278,,,,,,
2012,May,1065,,England,51.5074,-0.1278,,,,,,
2012,June,1066,,England,51.5074,-0.1278,,,,,,
2012,June,1067,,England,51.5074,-0.1278,,,,,,
2012,June,1068,,England,51.5074,-0.1278,,,,,,
